,RV_d,RV_w,RV_m,RV_next,logRV_d,logRV_w,logRV_m,logRV_next,pred_rv,sigma_dyn,ss_dyn,ss_cls
2021-07-12,3.446734977074213e-06,1.4031890700637421e-06,8.655341006298218e-07,5.522919530082248e-06,-12.57808315848132,-13.476763004652058,-13.959919063187387,-12.106603937116558,1.5599053441919677e-06,0.5245639167112651,1.7258152859800622,3.3160418681987163
2021-07-19,5.522919530082248e-06,2.4381401671549796e-06,1.2388920050824811e-06,5.0494595762635835e-06,-12.106603937116558,-12.924275035877368,-13.601293122084316,-12.196229335004746,2.2252151644111462e-06,0.6265205144303945,2.061252492475998,3.3160418681987163
2021-07-26,5.0494595762635835e-06,3.6582129413870646e-06,1.6173125270850912e-06,2.3799616868501867e-06,-12.196229335004746,-12.518535797172916,-13.334744720172639,-12.94842616837257,2.2305781120395193e-06,0.6272750425162563,2.0637348898784835,3.3160418681987163
2021-08-02,2.3799616868501867e-06,4.099768942567562e-06,1.7992565833064036e-06,2.126842257354651e-07,-12.94842616837257,-12.404579941313367,-13.228136987648195,-15.363457279523903,1.4605298271763441e-06,0.507580005037538,1.6699382165735,3.3160418681987163
2021-08-09,2.126842257354651e-07,3.291256254732875e-06,1.8151786143820376e-06,1.579365217210813e-07,-15.363457279523903,-12.624241225725127,-13.219326684961574,-15.661072645906101,3.507469939418826e-07,0.24874036610761047,0.8183558044940384,3.3160418681987163
2021-08-16,1.579365217210813e-07,1.9500105026425835e-06,1.8248070241567912e-06,8.707457650645938e-07,-15.661072645906101,-13.147675799432568,-13.214036316708766,-13.95391579126126,2.9984794883782236e-07,0.22998516946749384,0.7566512075480547,3.3160418681987163
2021-08-23,8.707457650645938e-07,9.053320498428359e-07,1.8773377261499956e-06,1.3118822083852525e-06,-13.95391579126126,-13.914964054636311,-13.185655887855733,-13.544047651667027,8.575126685563516e-07,0.3889283156744189,1.279574158568838,3.3160418681987163
2021-08-30,1.3118822083852525e-06,6.383121802266024e-07,1.9249539276372136e-06,1.1394404279613996e-06,-13.544047651667027,-14.264438362575062,-13.160608524205896,-13.684973268730914,1.115525667763845e-06,0.44359748398017573,1.4594357222947782,3.3160418681987163
2021-09-06,1.1394404279613996e-06,8.70001230783086e-07,1.8800128731376086e-06,1.0380052166396303e-06,-13.684973268730914,-13.95477121060558,-13.184231933732239,-13.778209747568821,1.0081217193990843e-06,0.4217021120435591,1.3873999486233095,3.3160418681987163
2021-09-13,1.0380052166396303e-06,1.0900184045127232e-06,1.7919839568429532e-06,1.3919697629446365e-06,-13.778209747568821,-13.729315976991712,-13.232187196106212,-13.484790718310505,9.341077894379952e-07,0.405926858013685,1.3354993628650236,3.3160418681987163
2021-09-20,1.3919697629446365e-06,1.220324403982734e-06,1.7926650815527484e-06,2.407308615374619e-06,-13.484790718310505,-13.616393829661671,-13.231807173007327,-12.937001191605537,1.1078541290311837e-06,0.4420695288765114,1.4544087500037226,3.3160418681987163
2021-09-27,2.407308615374619e-06,1.4941810057300755e-06,1.9648297074019316e-06,4.520393378703167e-06,-12.937001191605537,-13.41393232348519,-13.140104979298275,-12.306911537220543,1.5608295472119066e-06,0.5247192888851908,1.7263264604322779,3.3160418681987163
2021-10-04,4.520393378703167e-06,2.3394192434155175e-06,2.2653416840615443e-06,7.215470460076897e-06,-12.306911537220543,-12.965607845972613,-12.997784956516274,-11.839283162032384,2.319770765909617e-06,0.639693335205594,2.104591072826404,3.3160418681987163
2021-10-11,7.215470460076897e-06,3.883785554274834e-06,2.555244413523289e-06,8.83390351740018e-06,-11.839283162032384,-12.45870022165606,-12.877362678013643,-11.63691356658377,3.105508332913914e-06,0.7401430064021509,2.4350704910630765,3.3160418681987163
2021-10-18,8.83390351740018e-06,5.74426899288872e-06,2.8099354894708223e-06,8.828993159507065e-06,-11.63691356658377,-12.067307897076565,-12.78234903236584,-11.637469574820633,3.5414576278178247e-06,0.790387958882892,2.600376384724715,3.3160418681987163
2021-10-25,8.828993159507065e-06,7.349690128921832e-06,3.1006688420280136e-06,7.219907202180072e-06,-11.637469574820633,-11.820852404958622,-12.683892714252135,-11.838668458025785,3.601353662666922e-06,0.7970437792834502,2.622274033842551,3.3160418681987163
2021-11-01,7.219907202180072e-06,8.024568584791057e-06,3.4729723432072353e-06,4.4354097093853164e-06,-11.838668458025785,-11.733002649297797,-12.570499747606565,-12.325890565548432,3.281747615013679e-06,0.7608549660010198,2.503212838143355,3.3160418681987163
2021-11-08,4.4354097093853164e-06,7.329553397118163e-06,3.7977973804110694e-06,1.3603543647480273e-06,-12.325890565548432,-11.823595972009468,-12.481089296020178,-13.507765329842051,2.522842349496752e-06,0.6671052319171444,2.194776213007405,3.3160418681987163
2021-11-15,1.3603543647480273e-06,5.461166108955124e-06,3.890291060643912e-06,2.1786289714881193e-08,-13.507765329842051,-12.117848217942237,-12.457026580345365,-17.64198497716099,1.2702734061016467e-06,0.4733669072044755,1.5573771247027244,3.3160418681987163
2021-11-22,2.1786289714881193e-08,3.2593643915070786e-06,3.824986485617011e-06,3.381408279952129e-06,-17.64198497716099,-12.6339783535255,-12.47395562386404,-12.59721828437081,1.101258934785705e-07,0.13937793085571273,0.4585533925152949,3.3160418681987163
2021-11-29,3.381408279952129e-06,2.2997396609500928e-06,3.984180798814464e-06,1.4477883914975231e-05,-12.59721828437081,-12.982714632327006,-12.433178838043089,-11.142888320154531,2.266870660715128e-06,0.632357481611587,2.0804561145021214,3.3160418681987163
2021-12-06,1.4477883914975231e-05,4.810358212347572e-06,5.010214913200142e-06,2.4668546791311527e-05,-11.142888320154531,-12.244739004198005,-12.204031746941208,-10.609981535063522,5.570462492229913e-06,0.9912767442189676,3.2613004884804035,3.3160418681987163
2021-12-13,2.4668546791311527e-05,1.0637406318988448e-05,6.827948880482596e-06,2.2035981807107096e-05,-10.609981535063522,-11.451133870779147,-11.894486239808408,-10.722833903952843,8.0655690679416e-06,1.1927977127681366,3.9243044750071694,3.3160418681987163
2021-12-20,2.2035981807107096e-05,1.6140955198336502e-05,8.415949806956631e-06,8.72277343063434e-06,-10.722833903952843,-11.034150714820592,-11.685381865989006,-11.64957331664,7.850885103768026e-06,1.176816099611439,3.8717249677216343,3.3160418681987163
2021-12-27,8.72277343063434e-06,1.7476296486007054e-05,8.90175479274584e-06,6.825096632249431e-08,-11.64957331664,-10.954665081694717,-11.62926213293693,-16.50007424441023,4.577916038214664e-06,0.898634736219932,2.956508282163576,3.3160418681987163
2022-01-03,6.825096632249431e-08,1.387388824884387e-05,8.55928229948579e-06,1.4256116757363532e-05,-16.50007424441023,-11.185502027751502,-11.668494214843703,-11.158324497218606,2.5501941926949007e-07,0.21209767928748785,0.697801364855835,3.3160418681987163
2022-01-10,1.4256116757363532e-05,1.127078074035687e-05,9.100870476200145e-06,3.0388183577352163e-05,-11.158324497218606,-11.393296956326534,-11.607140492290991,-10.401456723228208,6.266043864809044e-06,1.0513468208694576,3.4589310406605156,3.3160418681987163
2022-01-17,3.0388183577352163e-05,1.3358831182918137e-05,1.0758892019273375e-05,2.78404783995741e-05,-10.401456723228208,-11.223332879991448,-11.439777980719125,-10.489019538752949,1.0210967643024095e-05,1.3420933992198345,4.415487283433255,3.3160418681987163
2022-01-24,2.78404783995741e-05,1.8138257425153078e-05,1.2221313960816994e-05,9.651925578065356e-06,-10.489019538752949,-10.917487180452056,-11.312329084566164,-11.54835312075076,9.914354731536819e-06,1.322456870617373,4.350883104331157,3.3160418681987163
2022-01-31,9.651925578065356e-06,2.0534176078088792e-05,1.2408392297423554e-05,2.289657237032561e-07,-11.54835312075076,-10.793419934171077,-11.297137516098568,-15.289693522746784,5.276745708348357e-06,0.9647890665594476,3.174156028980583,3.3160418681987163
2022-02-07,2.289657237032561e-07,1.7027388319673724e-05,1.2084819683140317e-05,6.084616450990242e-06,-15.289693522746784,-10.980687432673546,-11.323560464636707,-12.009746865394655,5.696770318280942e-07,0.3170031993757726,1.0429405259462918,3.3160418681987163
2022-02-14,6.084616450990242e-06,1.0951496538083244e-05,1.2448224459005104e-05,2.9400478066827367e-06,-12.009746865394655,-11.42203444089569,-11.293932558958392,-12.737084715969448,4.105498786065854e-06,0.8510052795735268,2.7998073697969033,3.3160418681987163
2022-02-21,2.9400478066827367e-06,4.726388889860402e-06,1.2672706114156478e-05,3.2395750079535862e-06,-12.737084715969448,-12.262349095267918,-11.27606000205224,-12.64006840714832,2.758354378236083e-06,0.6975483584102575,2.294934099169747,3.3160418681987163
2022-02-28,3.2395750079535862e-06,3.1233012473324594e-06,1.2661795862464283e-05,5.5641784818161026e-05,-12.64006840714832,-12.676620023434033,-11.27692129803325,-9.796576113455133,2.9655343027755992e-06,0.7232705240846026,2.3795600242383426,3.3160418681987163
2022-03-07,5.5641784818161026e-05,1.69765060209469e-05,1.5828249778093958e-05,0.00013168959819267098,-9.796576113455133,-10.983680168516933,-11.053714253791416,-8.935062933407321,1.606386623914074e-05,1.683349638246442,5.538220309830794,3.3160418681987163
2022-03-14,0.00013168959819267098,4.837775145636708e-05,2.40606383474293e-05,0.00015501917590530175,-8.935062933407321,-9.9364705305808,-10.634933316288842,-8.771961733179085,2.884337441926944e-05,2.255653175370524,7.421098946969024,3.3160418681987163
2022-03-21,0.00015501917590530175,8.639753348102183e-05,3.42901148165212e-05,0.0001103000708263081,-8.771961733179085,-9.356551430235115,-10.2806534430984,-9.112305989580744,3.417569530642305e-05,2.4553192566452586,8.078000354362901,3.3160418681987163
2022-03-28,0.0001103000708263081,0.00011316265743561047,4.2103753077726874e-05,3.3912417309934096e-05,-9.112305989580744,-9.086684327928861,-10.075373674509917,-10.291729318318088,2.9180269204682917e-05,2.2687881099181713,7.464312881630783,3.3160418681987163
2022-04-04,3.3912417309934096e-05,0.00010773031555855373,4.470715048877392e-05,3.100319189730692e-07,-10.291729318318088,-9.135879531901098,-10.015377102946168,-14.986590580338436,1.4723538834625878e-05,1.6115930784251975,5.3021412280188995,3.3160418681987163
2022-04-11,3.100319189730692e-07,7.488542399012926e-05,4.3634374731974654e-05,8.112860953687604e-06,-14.986590580338436,-9.499551292652665,-10.03966530695838,-11.722059983403058,9.076585100699771e-07,0.40013867743114256,1.316456248748459,3.3160418681987163
2022-04-18,8.112860953687604e-06,3.815884525222572e-05,4.192088837630815e-05,1.8407861324290816e-05,-11.722059983403058,-10.17375297252796,-10.079726325993114,-10.902732738707499,6.417027979780243e-06,1.06393784387681,3.5003555063547047,3.3160418681987163
2022-04-25,1.8407861324290816e-05,1.5185792876721395e-05,4.1195302447440195e-05,1.4145161736121458e-05,-10.902732738707499,-11.095150246360056,-10.097186326375384,-11.166137919121185,1.075091082983619e-05,1.3771204269718405,4.5307262047373555,3.3160418681987163
2022-05-02,1.4145161736121458e-05,1.0243978983268238e-05,4.15409359980599e-05,2.9842869828616853e-06,-11.166137919121185,-11.488820441242899,-10.088831207318067,-12.72214970636591,9.343528527401075e-06,1.2838218070408174,4.223773745164289,3.3160418681987163
2022-05-09,2.9842869828616853e-06,1.091254274924039e-05,4.175288378722593e-05,2.6245252981900493e-07,-12.72214970636591,-11.425597719350062,-10.083742036304896,-15.15319561005278,3.6989777194789593e-06,0.8077745166295408,2.657578159711189,3.3160418681987163
2022-05-16,2.6245252981900493e-07,8.94994064327324e-06,4.1305025024058914e-05,7.470344146948535e-06,-15.15319561005278,-11.623863657736011,-10.094526394113918,-11.80456948933879,8.746745354484703e-07,0.3928009522049433,1.2923151327542635,3.3160418681987163
2022-05-23,7.470344146948535e-06,6.215561348937671e-06,4.165350935792552e-05,2.421035334945227e-05,-11.80456948933879,-11.98845451544919,-10.086124934607422,-10.628730191934848,6.511685387012027e-06,1.0717561766880197,3.526077821303585,3.3160418681987163
2022-05-30,2.421035334945227e-05,8.731859252270374e-06,4.326664615342542e-05,4.863275448367086e-05,-10.628730191934848,-11.648532238019587,-10.0481285164744,-9.9312132934979,1.3077527964537449e-05,1.5188403250323603,4.996984669356466,3.3160418681987163
2022-06-06,4.863275448367086e-05,2.0143976127472668e-05,4.2727489973849253e-05,6.467497350836048e-05,-9.9312132934979,-10.812605265756677,-10.060668051577123,-9.646136239504008,1.9152116201864468e-05,1.8380514949284996,6.047189418314764,3.3160418681987163
2022-06-13,6.467497350836048e-05,3.624710637210804e-05,3.75725188442869e-05,5.8883049478985117e-05,-9.646136239504008,-10.225151004067422,-10.189237656593622,-9.739957293461801,2.1475170463858144e-05,1.946335035348379,6.403442266296167,3.3160418681987163
2022-06-20,5.8883049478985117e-05,4.9100282705117184e-05,3.0177432196108698e-05,3.488387045561816e-05,-9.739957293461801,-9.921645765438681,-10.408416191209584,-10.263486000182334,1.895922979617873e-05,1.8287723029524283,6.016660876713489,3.3160418681987163
2022-06-27,3.488387045561816e-05,5.1768661981658654e-05,2.4376186013747935e-05,7.891739481924926e-06,-10.263486000182334,-9.868725572822774,-10.621903885289802,-11.749693980748543,1.3099591562662722e-05,1.5201210319095333,5.001198194982365,3.3160418681987163
2022-07-04,7.891739481924926e-06,4.1583408231222174e-05,2.2374595411593388e-05,2.1201766825302851e-07,-11.749693980748543,-10.087809310850743,-10.707584376130264,-15.366596224930879,5.331858196202928e-06,0.9698143048079857,3.190689062818273,3.3160418681987163
2022-07-11,2.1201766825302851e-07,2.546766927119531e-05,2.2367055853845686e-05,6.469343584408577e-06,-15.366596224930879,-10.578100781947086,-10.707921402485162,-11.948435909867552,6.309953764092506e-07,0.33362791309869716,1.0976358340947137,3.3160418681987163
2022-07-18,6.469343584408577e-06,1.2364242797551176e-05,2.2240631440824226e-05,1.1368588445934124e-05,-11.948435909867552,-11.300701896427562,-10.71358969686155,-11.38465640514408,4.941179640690721e-06,0.9336081022666004,3.0715706564571152,3.3160418681987163
2022-07-25,1.1368588445934124e-05,6.485422295130168e-06,2.1699148911719862e-05,8.626061896764163e-06,-11.38465640514408,-11.945953623560385,-10.73823751884508,-11.660722484159896,7.026993291573204e-06,1.113356015223124,3.6629412900840785,3.3160418681987163
2022-08-01,8.626061896764163e-06,6.6690028988399765e-06,2.1274602770230844e-05,1.8895084516776396e-06,-11.660722484159896,-11.91804019964034,-10.757996554878636,-13.179193841196435,5.92571978366808e-06,1.0223976573912175,3.3636882928171055,3.3160418681987163
2022-08-08,1.8895084516776396e-06,7.08837559469613e-06,2.1190389037062838e-05,5.155463666427359e-07,-13.179193841196435,-11.857054355843061,-10.761962826387624,-14.478038592543447,2.3933606564810468e-06,0.6497605865264964,2.137712329672173,3.3160418681987163
2022-08-15,5.155463666427359e-07,5.599926290254669e-06,2.1209857793741585e-05,1.0115709980017635e-05,-14.478038592543447,-12.09275712276432,-10.761044494089953,-11.501420899000347,1.11487036352402e-06,0.44346717141817515,1.4590069939657964,3.3160418681987163
2022-08-22,1.0115709980017635e-05,5.286706673775547e-06,2.1413347473208443e-05,3.593398190209517e-05,-11.501420899000347,-12.150315062905348,-10.751496116663688,-10.233827139096945,6.580835643223744e-06,1.0774318574576625,3.5447508110357093,3.3160418681987163
2022-08-29,3.593398190209517e-05,1.2113686675108299e-05,2.231516505418097e-05,8.183956130796465e-05,-10.233827139096945,-11.321174614433072,-10.71024406335288,-9.410749796697383,1.3725675099850654e-05,1.5560234855597956,5.119317267491728,3.3160418681987163
2022-09-05,8.183956130796465e-05,3.2101199889180054e-05,2.486953480989588e-05,0.00011814913530950057,-9.410749796697383,-10.346617148801673,-10.601867005193386,-9.043562872940445,2.2251310741445407e-05,1.9811943909649474,6.518129546274677,3.3160418681987163
2022-09-12,0.00011814913530950057,6.150959712489452e-05,2.898293187152204e-05,0.00010642294299908857,-9.043562872940445,-9.69631734451517,-10.448803457399375,-9.14808937461079,2.8157176483834025e-05,2.228660120284904,7.3322917957373335,3.3160418681987163
2022-09-19,0.00010642294299908857,8.558640537966224e-05,3.2639846757683844e-05,5.545368039071376e-05,-9.14808937461079,-9.365984103087271,-10.329976722803291,-9.79996247322868,2.6979387040139345e-05,2.1815507956223668,7.177302117597587,3.3160418681987163
2022-09-26,5.545368039071376e-05,9.04663300018169e-05,3.4222139829614276e-05,5.532505843866417e-06,-9.79996247322868,-9.310532820662818,-10.282637759906024,-12.10486970874225,1.8499821490581957e-05,1.806479590512624,5.943317852786533,3.3160418681987163
2022-10-03,5.532505843866417e-06,7.138956613579234e-05,3.404066031899439e-05,1.1135797704267485e-05,-12.10486970874225,-9.547358831849065,-10.287954856121912,-11.40534562046147,4.728820402963132e-06,0.9133257464249523,3.004841705738093,3.3160418681987163
2022-10-10,1.1135797704267485e-05,4.4636231734484064e-05,3.4880951090995495e-05,4.65052625652623e-05,-11.40534562046147,-10.016964658004415,-10.263569691778175,-9.975945078328094,7.338957270915516e-06,1.1378014161484846,3.7433666591285144,3.3160418681987163
2022-10-17,4.65052625652623e-05,2.9656811626027496e-05,3.796063716644578e-05,6.112945312022324e-05,-9.975945078328094,-10.425818724469451,-10.178960799156732,-9.702516760140277,1.7825609980926026e-05,1.7732562140410932,5.834012944195197,3.3160418681987163
2022-10-24,6.112945312022324e-05,3.107575480840487e-05,4.178839598754495e-05,3.9400326943916536e-05,-9.702516760140277,-10.37908263097014,-10.082891864927255,-10.141736443625867,2.1476814391156707e-05,1.9464095300321673,6.4036873538058305,3.3160418681987163
2022-10-31,3.9400326943916536e-05,3.9542710083417394e-05,4.415564714501821e-05,6.4477996338228605e-06,-10.141736443625867,-10.13812920227171,-10.027789730939423,-11.951771627401744,1.6635418078813616e-05,1.7130346608001608,5.635884034032529,3.3160418681987163
2022-11-07,6.4477996338228605e-06,3.837071056580624e-05,4.4506284928260155e-05,7.106502805324598e-07,-11.951771627401744,-10.168216135091212,-10.019880144421785,-14.157085398006723,5.6853511022667846e-06,1.001446920430564,3.2947603682165556,3.3160418681987163
2022-11-14,7.106502805324598e-07,2.692205749462378e-05,4.4521292921636284e-05,8.136515111103174e-06,-14.157085398006723,-10.522564626144632,-10.019542990612129,-11.719148588648036,1.5508233429128796e-06,0.5230346429155835,1.72078397519227,3.3160418681987163
2022-11-21,8.136515111103174e-06,1.3673822992343765e-05,4.436904716248902e-05,1.2076264511592987e-05,-11.719148588648036,-11.200027283390174,-10.022968467618353,-11.324268642451571,6.771102415542689e-06,1.0928963656732191,3.595629043064891,3.3160418681987163
2022-11-28,1.2076264511592987e-05,6.842807384262877e-06,4.2533838132450386e-05,7.712700429324453e-06,-11.324268642451571,-11.89231247424001,-10.065210607474324,-11.772642181475696,8.683197569808932e-06,1.2376251659182984,4.071786795871202,3.3160418681987163
2022-12-05,7.712700429324453e-06,7.159032583138275e-06,3.6831771911016524e-05,2.8478748615751486e-06,-11.772642181475696,-11.847135700207284,-10.209149718129236,-12.768937504433563,6.3918685800923525e-06,1.0618500918341962,3.4934868021345054,3.3160418681987163
2022-12-12,2.8478748615751486e-06,7.693338728398948e-06,2.796244418425303e-05,9.284364719433817e-07,-12.768937504433563,-11.775155703727703,-10.484648227242891,-13.8897638785877,3.277259547567408e-06,0.7603345212410725,2.5015005748831283,3.3160418681987163
2022-12-19,9.284364719433817e-07,5.891319068608999e-06,1.9847482143703402e-05,3.888810892991859e-07,-13.8897638785877,-12.042030634846112,-10.827433403022399,-14.75999222309406,1.551712291120102e-06,0.5231845259118297,1.72127709024992,3.3160418681987163
2022-12-26,3.888810892991859e-07,2.969473213035549e-06,1.5611728351286893e-05,4.427119242875241e-07,-14.75999222309406,-12.72712599022977,-11.067488108791721,-14.630346562202817,8.895724292335555e-07,0.3961320190502141,1.3032743426752045,3.3160418681987163
2023-01-02,4.427119242875241e-07,1.151976086776317e-06,1.5220205742088519e-05,9.240354596664272e-07,-14.630346562202817,-13.674031753912695,-11.092886687745063,-13.894515389778709,9.876220131950143e-07,0.4173925288353884,1.3732214198684278,3.3160418681987163
2023-01-09,9.240354596664272e-07,6.710162362991365e-07,1.44346855694269e-05,1.3895447443972215e-06,-13.894515389778709,-14.214472503100358,-11.145876527599476,-13.486534386485111,1.5384823190742447e-06,0.5209494035745668,1.7139235377603246,3.3160418681987163
2023-01-16,1.3895447443972215e-06,7.862933044125964e-07,1.0964245737052664e-05,1.5987036279682973e-06,-13.486534386485111,-14.055935953294115,-11.420870966690932,-13.346317489654128,1.8134159424668885e-06,0.5655851591503787,1.8607751736047458,3.3160418681987163
2023-01-23,1.5987036279682973e-06,1.0887489390798744e-06,6.384957314571512e-06,1.4851410172713944e-06,-13.346317489654128,-13.730481283218865,-11.961565753768912,-13.420000829092615,1.6890826025815475e-06,0.545851784915452,1.7958523723718374,3.3160418681987163
2023-01-30,1.4851410172713944e-06,1.3493562123258419e-06,3.468404550983424e-06,1.1130138266007934e-06,-13.420000829092615,-13.515882959015887,-12.57181585331665,-13.708439062926113,1.365532564704912e-06,0.490795216372314,1.6147162618649131,3.3160418681987163
2023-02-06,1.1130138266007934e-06,1.3966008040594334e-06,3.058036411966342e-06,8.084884354197681e-07,-13.708439062926113,-13.481469270808283,-12.697737543410456,-14.028099461779517,1.1112354672784185e-06,0.4427436464003894,1.4566265966572811,3.3160418681987163
2023-02-13,8.084884354197681e-07,1.2513367268150702e-06,3.0655624238807505e-06,6.758323778213073e-07,-14.028099461779517,-13.59129819657904,-12.695279506590781,-14.207320753453859,9.230335487532327e-07,0.40351346693768503,1.3275593062249837,3.3160418681987163
2023-02-20,6.758323778213073e-07,1.0206189142783226e-06,2.4916637520898376e-06,6.79451198072706e-07,-14.207320753453859,-13.79510133597962,-12.90255989708615,-14.201980426283637,7.913035683805045e-07,0.37361203067128473,1.2291835809085268,3.3160418681987163
2023-02-27,6.79451198072706e-07,8.191964594786506e-07,1.61498580489597e-06,7.900692415094762e-07,-14.201980426283637,-14.014941904595982,-13.336184390866382,-14.05114524784581,7.136071383590795e-07,0.354796137530472,1.1672792924752529,3.3160418681987163
2023-03-06,7.900692415094762e-07,7.384603132058211e-07,1.082475713525587e-06,7.265190045917302e-07,-14.05114524784581,-14.118698476153847,-13.73625981286363,-14.135001195170537,7.050089737668076e-07,0.35265221248769285,1.1602257790845094,3.3160418681987163
2023-03-13,7.265190045917302e-07,7.179679554988116e-07,9.192944937576318e-07,3.876055453513152e-07,-14.135001195170537,-14.146840899118642,-13.899659315697999,-14.763277650140205,6.430421482228051e-07,0.3367976171924362,1.1080641605631152,3.3160418681987163
2023-03-20,3.876055453513152e-07,6.459112473813137e-07,8.776921147890114e-07,3.9585416714244936e-08,-14.763277650140205,-14.252603730557022,-13.9459699713365,-17.044805051303904,4.387939003626354e-07,0.2782143850054646,0.9153253266679785,3.3160418681987163
2023-03-27,3.9585416714244936e-08,4.859448020416985e-07,8.50823216897862e-07,1.7343142162729188e-07,-17.044805051303904,-14.537170795542053,-13.977061465678283,-15.567483580093072,1.1315647544211385e-07,0.14128270335744883,0.46482009404600666,3.3160418681987163
2023-04-03,1.7343142162729188e-07,3.317853470711523e-07,8.301093320778442e-07,1.0928898036284132e-06,-15.567483580093072,-14.91877762209666,-14.001708419435802,-13.726685173954653,2.744860670417602e-07,0.2200439552138765,0.7239446126536537,3.3160418681987163
2023-04-10,1.0928898036284132e-06,4.233780468303231e-07,8.430981277672277e-07,1.885612085924321e-06,-13.726685173954653,-14.675000329305707,-13.986182482673517,-13.181258075754279,8.167437319780662e-07,0.37957027586592035,1.248786207598878,3.3160418681987163
2023-04-17,1.885612085924321e-06,7.978796819735745e-07,8.81257154038543e-07,1.868088858620227e-06,-13.181258075754279,-14.04130802533342,-13.941916364794963,-13.190594650434473,1.1172736198207461e-06,0.44394489132816883,1.4605786924696755,3.3160418681987163
2023-04-24,1.868088858620227e-06,1.25500554245007e-06,9.019790948579223e-07,1.0495922061637454e-06,-13.190594650434473,-13.588370569095403,-13.918674493584824,-13.767108844314125,1.099816734088323e-06,0.4404630198929079,1.4491233354476671,3.3160418681987163
2023-05-01,1.0495922061637454e-06,1.4740457385841835e-06,8.684753401573339e-07,1.8377538023022063e-07,-13.767108844314125,-13.427499734431485,-13.956526645269586,-15.509551584689785,7.682637656440063e-07,0.36813275901446574,1.2111567771575924,3.3160418681987163
2023-05-08,1.8377538023022063e-07,1.2467671327346353e-06,7.969954596672898e-07,7.246578496766277e-09,-15.509551584689785,-13.594956650697906,-14.042416854951231,-18.74273641095505,2.6797616647621946e-07,0.21741894067998102,0.7153083148371375,3.3160418681987163
2023-05-15,7.246578496766277e-09,7.771757558777466e-07,7.353614706732127e-07,1.8669971478119077e-07,-18.74273641095505,-14.067599314116826,-14.1229036617917,-15.493764314085007,3.898702736253296e-08,0.08292955822112412,0.27283824654749833,3.3160418681987163
2023-05-22,1.8669971478119077e-07,3.568284699179876e-07,6.977358812085884e-07,3.743017947465917e-07,-15.493764314085007,-14.846010647052758,-14.175425199476964,-14.798203427106055,2.73221536648861e-07,0.21953650963987534,0.7222751167151898,3.3160418681987163
2023-05-29,3.743017947465917e-07,1.8800586706369912e-07,6.742628501835027e-07,3.9416807000148943e-07,-14.798203427106055,-15.48679266681778,-14.209645816623196,-14.746488444997292,4.1911630259143344e-07,0.2719046078629946,0.8945661598692521,3.3160418681987163
2023-06-05,3.9416807000148943e-07,2.4060403950651634e-07,6.438089139136575e-07,2.894565260002225e-07,-14.746488444997292,-15.24011324424288,-14.25586387239679,-15.055260720466464,4.231907451316318e-07,0.2732230726736303,0.8989039090962436,3.3160418681987163
2023-06-12,2.894565260002225e-07,3.1115652638238036e-07,6.101887232527724e-07,1.5230199123185389e-07,-15.055260720466464,-14.982969751115386,-14.30949754524632,-15.697400502725946,3.440216256162897e-07,0.24634409828269377,0.8104720833500625,3.3160418681987163
2023-06-19,1.5230199123185389e-07,3.0255709549504616e-07,5.920884498589676e-07,3.462448556445203e-08,-15.697400502725946,-15.010995831847525,-14.339609804677197,-17.178704729893624,2.3316577738368816e-07,0.2028064178730116,0.6672331148022081,3.3160418681987163
2023-06-26,3.462448556445203e-08,2.1763776819951124e-07,5.91706839770522e-07,5.437984000353546e-09,-17.178704729893624,-15.340433769932307,-14.340254527806284,-19.02985743293363,9.772997344076196e-08,0.13129953280552983,0.4319754629301932,3.3160418681987163
2023-07-03,5.437984000353546e-09,1.2045524669922725e-07,5.787842676453729e-07,1.0100023103866898e-07,-19.02985743293363,-15.931987549687443,-14.362336023544371,-16.108143032596193,3.299744775130082e-08,0.07629383843620312,0.25100672845510824,3.3160418681987163
2023-07-10,1.0100023103866898e-07,7.334117295883888e-08,5.024850697538541e-07,1.7656979468153845e-07,-16.108143032596193,-16.428143680991816,-14.503699909387217,-15.549549601448609,1.8404315254004174e-07,0.18018105368784854,0.5927956666330216,3.3160418681987163
2023-07-17,1.7656979468153845e-07,7.940812382126003e-08,3.7102027811979386e-07,1.354083376562992e-07,-15.549549601448609,-16.34866515879794,-14.807009117827835,-15.814970900400276,2.361728579648723e-07,0.2041100001102432,0.6715219003627001,3.3160418681987163
2023-07-24,1.354083376562992e-07,1.0460408684422183e-07,2.3773716112256867e-07,2.5888545260782904e-08,-15.814970900400276,-16.07308321491038,-15.252100138566563,-17.469465233993663,1.775494842664947e-07,0.17697380886619823,0.5822438311697922,3.3160418681987163
2023-07-31,2.5888545260782904e-08,1.0971672715932917e-07,1.5899072566849466e-07,3.041911909102024e-08,-17.469465233993663,-16.025364000347338,-15.654419965556354,-17.308194508752173,5.956453909128284e-08,0.10250455938982565,0.3372400003925264,3.3160418681987163
2023-08-07,3.041911909102024e-08,9.207144917241698e-08,1.4719409019624845e-07,2.235150103993439e-07,-17.308194508752173,-16.20070093987244,-15.731513779580904,-15.313787264524498,6.464915150964591e-08,0.10679002915207739,0.35133919591033463,3.3160418681987163
2023-08-14,2.235150103993439e-07,1.0380775310186834e-07,1.6383012341952367e-07,4.503812521207079e-07,-15.313787264524498,-16.080725176307755,-15.62443577877555,-14.613171385941296,2.1689448093545776e-07,0.1956021125576479,0.6435309503146616,3.3160418681987163
