,RV_d,RV_w,RV_m,RV_next,logRV_d,logRV_w,logRV_m,logRV_next
2021-07-12,2.2997235675650615e+49,1.871512217315266e+49,1.2624306643520335e+49,3.4173445681436654e+49,113.659458484405,113.45341633313652,113.05970851804237,114.05553336413223
2021-07-13,3.4173445681436654e+49,2.3914351745843833e+49,1.3428359962451273e+49,2.5385451816331655e+49,114.05553336413223,113.6985632338867,113.12145334932785,113.75826071051067
2021-07-14,2.5385451816331655e+49,2.455115887161046e+49,1.3851891349422848e+49,9.096179554257244e+48,113.75826071051067,113.72484352138687,113.15250624654925,112.73193895988155
2021-07-15,9.096179554257244e+48,2.257962291492353e+49,1.3238740817226057e+49,1.6589232917406704e+49,112.73193895988155,113.64113232233716,113.10723190526122,113.33283832919876
2021-07-16,1.6589232917406704e+49,2.1648309129016576e+49,1.3433721499258013e+49,1.0545324746074425e+49,113.33283832919876,113.59901181483633,113.12185253930765,112.87976707338453
2021-07-19,1.0545324746074425e+49,1.9157926943101334e+49,1.3588509112738322e+49,9.203531009324618e+48,112.87976707338453,113.47680103327903,113.13330898113064,112.74367167949612
2021-07-20,9.203531009324618e+48,1.4163944008678928e+49,1.3783698865384175e+49,1.5193039938618767e+49,112.74367167949612,113.17478404488338,113.14757111602272,113.24492188792368
2021-07-21,1.5193039938618767e+49,1.212546163313635e+49,1.436719007459261e+49,2.6108617862997034e+49,113.24492188792368,113.01939197264898,113.18903160359837,113.78634990986505
2021-07-22,2.6108617862997034e+49,1.5527949294884311e+49,1.4638342508182493e+49,1.776429275760143e+49,113.78634990986505,113.26672604417656,113.20772874918367,113.40127488139562
2021-07-23,1.776429275760143e+49,1.5762961262923254e+49,1.515436994120265e+49,1.76151499919573e+49,113.40127488139562,113.28174742788703,113.24237339904118,113.39284379048433
2021-07-26,1.76151499919573e+49,1.7176926312099828e+49,1.5675310505651312e+49,4.1984388453339277e+49,113.39284379048433,113.36765145344312,113.27617135900995,114.26138230940677
2021-07-27,4.1984388453339277e+49,2.3733097800902764e+49,1.7317258872453564e+49,3.0576610010411256e+49,114.26138230940677,113.6909550692955,113.37578809060831,113.94431980164141
2021-07-28,3.0576610010411256e+49,2.6809811815261256e+49,1.8332175684250922e+49,1.1141828188708472e+50,113.94431980164141,113.81285239673792,113.43274221378945,115.23737588803975
2021-07-29,1.1141828188708472e+50,4.38717446200788e+49,2.2793197268468708e+49,8.339708290207613e+49,115.23737588803975,114.30535494605415,113.65054658973673,114.94769779527384
2021-07-30,8.339708290207613e+49,5.699830264897374e+49,2.584617635844235e+49,1.8650730584636509e+49,114.94769779527384,114.56710595301719,113.77624713722665,113.44996978247572
2021-08-02,1.8650730584636509e+49,5.720541876750959e+49,2.632679731876561e+49,4.691481761687059e+49,113.44996978247572,114.57073309131071,113.79467179362076,114.37241802992591
2021-08-03,4.691481761687059e+49,5.819150460021583e+49,2.810686554432497e+49,5.153460605947704e+49,114.37241802992591,114.58782383872861,113.86009833563212,114.46633800803824
2021-08-04,5.153460605947704e+49,6.2383103810029e+49,2.9987563393439305e+49,9.62203193182728e+49,114.46633800803824,114.65737893014897,113.92486720587324,115.09072501860682
2021-08-05,9.62203193182728e+49,5.93435112962666e+49,3.398951891617985e+49,9.118138272258638e+49,115.09072501860682,114.60742724932821,114.05013667363508,115.03693520314198
2021-08-06,9.118138272258638e+49,6.090037126036865e+49,3.7124971940502027e+49,5.537779422847482e+49,115.03693520314198,114.63332373464084,114.13837430502538,114.53826315091432
2021-08-09,5.537779422847482e+49,6.824578398913632e+49,3.878060534462852e+49,2.374323882262912e+49,114.53826315091432,114.74720012281828,114.1820047231188,113.69138227251301
2021-08-10,2.374323882262912e+49,6.361146823028803e+49,3.889412520715977e+49,3.213177501355185e+49,113.69138227251301,114.67687823589121,114.18492767998129,113.99392988005776
2021-08-11,3.213177501355185e+49,5.9730902021103e+49,3.930933154070074e+49,2.308549610690739e+49,113.99392988005776,114.61393397198682,114.19554639818783,113.66328900988655
2021-08-12,2.308549610690739e+49,4.510393737882991e+49,3.880533383276759e+49,2.160689114101385e+49,113.66328900988655,114.33305400971211,114.18264217081199,113.59709676182989
2021-08-13,2.160689114101385e+49,3.1189039062515405e+49,3.8633581074798597e+49,3.67994448846526e+49,113.59709676182989,113.96415118470621,114.17820633800622,114.12956722411913
2021-08-16,3.67994448846526e+49,2.7473369193750957e+49,3.989282040799839e+49,8.343439033637253e+49,114.12956722411913,113.83730160623682,114.21028083176977,114.94814504223743
2021-08-17,8.343439033637253e+49,3.9411599496499643e+49,4.293123665431502e+49,6.607018665803417e+49,114.94814504223743,114.19814464015434,114.28368415183242,114.71480207490765
2021-08-18,6.607018665803417e+49,4.6199281825396107e+49,4.545509401394955e+49,2.357114600340998e+49,114.71480207490765,114.35704871677622,114.34080935757208,113.68410780075348
2021-08-19,2.357114600340998e+49,4.6296411804696625e+49,4.6108167422771617e+49,4.276790971642071e+49,113.68410780075348,114.35914892298455,114.35507456554664,114.27987251210078
2021-08-20,4.276790971642071e+49,5.0528615519778e+49,4.736157059448988e+49,8.488643318564905e+49,114.27987251210078,114.44662428346945,114.38189561663047,114.96539874668476
2021-08-23,8.488643318564905e+49,6.014601317997729e+49,5.003328947279225e+49,4.193402256024231e+49,114.96539874668476,114.62085962264105,114.43677303705871,114.26018195543114
2021-08-24,4.193402256024231e+49,5.184593962475125e+49,5.113191355473048e+49,3.9048773685678333e+49,114.26018195543114,114.4723610852896,114.458493297389,114.18889593581096
2021-08-25,3.9048773685678333e+49,4.644165703028008e+49,5.210616917717235e+49,4.0196593417704605e+49,114.18889593581096,114.36228130100724,114.47736781577397,114.21786671489534
2021-08-26,4.0196593417704605e+49,4.9766746513139e+49,5.202490576646168e+49,2.5756049329168914e+49,114.21786671489534,114.43143148400667,114.47580702467964,113.7727539886379
2021-08-27,2.5756049329168914e+49,4.636437443568864e+49,5.180578937185975e+49,5.139952354316763e+49,113.7727539886379,114.36061583570861,114.47158637067002,114.46371336654417
2021-08-30,5.139952354316763e+49,3.9666992507192364e+49,4.907766399259079e+49,3.8795026986964405e+49,114.46371336654417,114.2046038825909,114.4174884865112,114.18237653168983
2021-08-31,3.8795026986964405e+49,3.9039193392536777e+49,4.705029781463116e+49,4.684080442403157e+49,114.18237653168983,114.18865056399382,114.3753016594733,114.3708391761654
2021-09-01,4.684080442403157e+49,4.0597599540207426e+49,4.833166480733094e+49,2.3569684603110103e+49,114.3708391761654,114.22779340394851,114.40217139564315,113.6840457992876
2021-09-02,2.3569684603110103e+49,3.7272217777288524e+49,4.727052239761456e+49,2.3306622188933795e+49,113.6840457992876,114.14233268113092,114.37997135981462,113.672821998022
2021-09-03,2.3306622188933795e+49,3.67823323492415e+49,4.5987432221680773e+49,4.5929649185390163e+49,113.672821998022,114.12910209439916,114.35245261030178,114.35119532399507
2021-09-06,4.5929649185390163e+49,3.568835747768601e+49,4.3701492670186105e+49,2.983524150890579e+49,114.35119532399507,114.09890897823752,114.30146672244489,113.91977475947384
2021-09-07,2.983524150890579e+49,3.3896400382074286e+49,4.091303170592789e+49,8.514131955394e+49,113.91977475947384,114.0473932890431,114.23553309963005,114.96839692263093
2021-09-08,8.514131955394e+49,4.1556503408055974e+49,4.2265919220721764e+49,4.191103725342546e+49,114.96839692263093,114.25113849281715,114.26806553284052,114.25963367488978
2021-09-09,4.191103725342546e+49,4.5224773938119047e+49,4.309172824030342e+49,4.411892146000701e+49,114.25963367488978,114.33572949637873,114.28741552222628,114.31097321219795
2021-09-10,4.411892146000701e+49,4.938723379233368e+49,4.3636598533324104e+49,7.129102034584836e+49,114.31097321219795,114.4237764292541,114.29998067785861,114.79085484134964
2021-09-13,7.129102034584836e+49,5.445950802442532e+49,4.582775872600325e+49,2.254350489998382e+49,114.79085484134964,114.521541917214,114.34897445695916,113.63953145713113
2021-09-14,2.254350489998382e+49,5.300116070264093e+49,4.5870332078683695e+49,1.193671945349685e+49,113.63953145713113,114.49439827707634,114.34990301185852,113.00370378128878
2021-09-15,1.193671945349685e+49,3.8360240682552303e+49,4.4740208195449345e+49,1.031625062386202e+49,113.00370378128878,114.17110598802029,114.3249570732175,112.85780484611267
2021-09-16,1.031625062386202e+49,3.2041283356639615e+49,4.1416656390335227e+49,4.808109632994958e+49,112.85780484611267,113.99110963993863,114.24776759190212,114.39697355588478
2021-09-17,4.808109632994958e+49,3.283371833062813e+49,4.059897046633139e+49,2.62631062979411e+49,114.39697355588478,114.01554044896132,114.22782717202823,113.79224961568988
2021-09-20,2.62631062979411e+49,2.3828135521046674e+49,4.072133229790098e+49,1.1985019290242141e+50,113.79224961568988,113.69495151093494,114.23083655393549,115.31032703412538
2021-09-21,1.1985019290242141e+50,4.3289473121534193e+49,4.422507244271919e+49,4.780130970020337e+49,115.31032703412538,114.29199395418928,114.31337634180775,114.39113750242208
2021-09-22,4.780130970020337e+49,5.04623911708755e+49,4.2539385011562573e+49,4.712334957253961e+49,114.39113750242208,114.4453127932573,114.27451481667192,114.37685308653569
2021-09-23,4.712334957253961e+49,5.782381096061101e+49,4.277526351212154e+49,1.114794293979905e+50,114.37685308653569,114.58148510889846,114.28004444389713,115.23792454788993
2021-09-24,1.114794293979905e+50,7.05034775742192e+49,4.6067566044499367e+49,2.417010069627812e+50,115.23792454788993,114.77974649960976,114.3541936095863,116.01178591758286
2021-09-27,2.417010069627812e+50,1.135910577071872e+50,5.522685756927557e+49,4.673268135837216e+50,116.01178591758286,115.25668924953656,114.53553384883813,116.67111329158122
2021-09-28,4.673268135837216e+50,1.8308638184344723e+50,7.529825594448251e+49,5.046353038916509e+50,116.67111329158122,115.73404253711499,114.84554143682395,116.74792046158723
2021-09-29,5.046353038916509e+50,2.7445318068173676e+50,9.589988232395901e+49,5.363742085536091e+50,116.74792046158723,116.13886514793693,115.08738921853254,116.80891653147803
2021-09-30,5.363742085536091e+50,3.723033524779506e+50,1.185171178497156e+50,4.797626394355908e+50,116.80891653147803,116.44379344932791,115.29914186828482,116.69737594413425
2021-10-01,4.797626394355908e+50,4.459599944854708e+50,1.3819538307751374e+50,5.450944325328461e+50,116.69737594413425,116.62431371324804,115.4527529669464,116.82504351407027
2021-10-04,5.450944325328461e+50,5.066386795994837e+50,1.619010534379563e+50,2.7967421417030947e+50,116.82504351407027,116.75188254972815,115.61106983109654,116.15770986864726
2021-10-05,2.7967421417030947e+50,4.6910815971680126e+50,1.7355412580074608e+50,1.728429317571663e+50,116.15770986864726,116.67491782330534,115.6805739787198,115.67646773689492
2021-10-06,1.728429317571663e+50,4.0274968528990436e+50,1.7932291137219048e+50,2.23774301758994e+50,115.67646773689492,116.52239970436788,115.71327261849416,115.93472242618476
2021-10-07,2.23774301758994e+50,3.402297039309813e+50,1.8813832320173994e+50,2.042930727651292e+50,115.93472242618476,116.3537054530066,115.76126191771557,115.84364005779271
2021-10-08,2.042930727651292e+50,2.85135790596889e+50,1.9355431198406674e+50,1.5520799113161733e+50,115.84364005779271,116.17704998874736,115.78964261888838,115.5688505593879
2021-10-11,1.5520799113161733e+50,2.0715850231664327e+50,1.9870417352398454e+50,2.4798213613244147e+50,115.5688505593879,115.85756867564655,115.81590161719826,116.03744117556074
2021-10-12,2.4798213613244147e+50,2.008200867090697e+50,2.0797068328182245e+50,3.507949041316732e+50,116.03744117556074,115.82649387994046,115.86148158772126,116.38428619768617
2021-10-13,3.507949041316732e+50,2.36410481183971e+50,2.2067540527208722e+50,2.6284489924919296e+50,116.38428619768617,115.98965408491291,115.9207773311299,116.09564858523379
2021-10-14,2.6284489924919296e+50,2.4422460068201083e+50,2.31598195924324e+50,5.374374575949113e+50,116.09564858523379,116.02217276021045,115.96908841976406,116.81089685898294
2021-10-15,5.374374575949113e+50,3.1085347764796728e+50,2.554845931125701e+50,1.7557957806143633e+50,116.81089685898294,116.26340613191068,116.06724657061051,115.69217684009647
2021-10-18,1.7557957806143633e+50,3.1492779503393107e+50,2.629965625415508e+50,1.934642103375187e+50,115.69217684009647,116.27642785414992,116.09622542562232,115.78917699958089
2021-10-19,1.934642103375187e+50,3.040242098749465e+50,2.6960488590553117e+50,1.444659405558139e+50,115.78917699958089,116.24119179969603,116.12104196538313,115.49712823798768
2021-10-20,1.444659405558139e+50,2.6275841715977463e+50,2.7497774200816175e+50,6.29035041743344e+49,115.49712823798768,116.09531950781933,116.14077461995295,114.66568633611261
2021-10-21,6.29035041743344e+49,2.227701381448029e+50,2.723892561568851e+50,1.427697734368417e+50,114.66568633611261,115.93022493291379,116.1313165957906,115.48531782060394
2021-10-22,1.427697734368417e+50,1.43836601313189e+50,2.7670600450855045e+50,1.4580185677694435e+50,115.48531782060394,115.492762405913,116.14704005070007,115.5063330183033
2021-10-25,1.4580185677694435e+50,1.3788105705629062e+50,2.811913911996598e+50,3.897157614165537e+50,115.5063330183033,115.45047587182817,116.16312000867161,116.48950212024111
2021-10-26,3.897157614165537e+50,1.7713136727209761e+50,2.9383849720050357e+50,3.82508263354262e+50,116.48950212024111,115.70097610898068,116.2071147508663,116.47083472028798
2021-10-27,3.82508263354262e+50,2.2473983183178723e+50,3.0023882703647993e+50,1.487501825859965e+50,116.47083472028798,115.93902789391471,116.22866271178033,115.52635273560806
2021-10-28,1.487501825859965e+50,2.4190916751411964e+50,2.857580710820379e+50,5.7939675388607336e+50,115.52635273560806,116.01264677856213,116.1792300112467,116.88607194648986
2021-10-29,5.7939675388607336e+50,3.29234563603966e+50,2.891563188090571e+50,7.838618028491302e+50,116.88607194648986,116.32085491972741,116.19105190112843,117.18831719665077
2021-11-01,7.838618028491302e+50,4.568465528184031e+50,3.0040575491339897e+50,6.993258645443535e+50,117.18831719665077,116.64843202758675,116.22921854092199,117.07420128407544
2021-11-02,6.993258645443535e+50,5.187685734439631e+50,3.1038590150925183e+50,4.21337648270779e+50,117.07420128407544,116.77554233884747,116.26190083059626,116.56751899084945
2021-11-03,4.21337648270779e+50,5.265344504272666e+50,3.0476059313370336e+50,2.1419357141462567e+50,116.56751899084945,116.79040122605787,116.24361099154923,115.89096460920756
2021-11-04,2.1419357141462567e+50,5.3962312819299235e+50,3.017842002811722e+50,2.459804601490351e+50,115.89096460920756,116.81495544886572,116.23379665705784,116.02933656620333
2021-11-05,2.459804601490351e+50,4.729398694455847e+50,3.051086333898935e+50,5.765682652676432e+50,116.02933656620333,116.68305271821708,116.24475235195516,116.88117820971334
2021-11-08,5.765682652676432e+50,4.314811619292873e+50,3.2114472264028668e+50,1.2807887780832269e+51,116.88117820971334,116.59130831611037,116.29597633458887,117.67931586371186
2021-11-09,1.2807887780832269e+51,5.47773744637062e+50,3.700763456092911e+50,1.8165570726374874e+51,117.67931586371186,116.82994679065608,116.43779378755197,118.02878273389508
2021-11-10,1.8165570726374874e+51,8.268176295104038e+50,4.45592212950467e+50,7.593658299871316e+50,118.02878273389508,117.241668613876,116.62348867674923,117.15656811443309
2021-11-11,7.593658299871316e+50,9.358520812249049e+50,4.688369263074984e+50,3.396153694283464e+50,117.15656811443309,117.36554189482389,116.67433946659575,116.35189817457237
2021-11-12,3.396153694283464e+50,9.545790630807672e+50,4.683287656391654e+50,5.6049616287751856e+50,116.35189817457237,117.38535493538338,116.67325500368274,116.85290686031095
2021-11-15,5.6049616287751856e+50,9.513646426027423e+50,4.81858368531362e+50,2.072378283129791e+50,116.85290686031095,117.38198188347621,116.70173469336376,115.8579515265139
2021-11-16,2.072378283129791e+50,7.366544526486926e+50,4.6684929447309235e+50,4.86052996617536e+50,115.8579515265139,117.12620338930553,116.67009095939332,116.71040212820769
2021-11-17,4.86052996617536e+50,4.705536374447024e+50,4.809617225892786e+50,3.906431376200509e+50,116.71040212820769,116.67799441718718,116.69987215183693,116.49187891543424
2021-11-18,3.906431376200509e+50,3.968090989712863e+50,4.899244011021211e+50,2.8077705926644132e+50,116.49187891543424,116.50753976973722,116.71833555945089,116.16164543475932
2021-11-19,2.8077705926644132e+50,3.850414369389053e+50,4.9612036104351314e+50,1.2619853026829547e+50,116.16164543475932,116.4774354206232,116.7309030243953,115.36194076770195
2021-11-22,1.2619853026829547e+50,2.9818191041706065e+50,4.989974076841478e+50,3.3468730377030335e+50,115.36194076770195,116.22178820161947,116.73668536443047,116.33728113804887
2021-11-23,3.3468730377030335e+50,3.236718055085255e+50,5.077209317902143e+50,2.4163386660628457e+50,116.33728113804887,116.30381452016871,116.75401641347675,116.01150809630158
2021-11-24,2.4163386660628457e+50,2.7478797950627517e+50,5.1207693223700245e+50,1.4100221416418516e+50,116.01150809630158,116.1400842804065,116.76255933574146,115.47286005726116
2021-11-25,1.4100221416418516e+50,2.2485979481510203e+50,5.007717709982584e+50,4.1011221150765744e+49,115.47286005726116,115.93956153753473,116.74023491409638,114.23793017957719
2021-11-26,4.1011221150765744e+49,1.7690662719196692e+50,4.852491781708268e+50,1.7213559545694705e+50,114.23793017957719,115.69970652710623,116.70874699214174,115.67236697562633
2021-11-29,1.7213559545694705e+50,1.8609404022969724e+50,4.863121514831427e+50,6.559778699194283e+50,115.67236697562633,115.75033660229128,116.71093516843902,117.01021151721032
2021-11-30,6.559778699194283e+50,2.5035215345952224e+50,4.897931113028406e+50,1.1530772760607586e+51,117.01021151721032,116.04695300424872,116.71806754382719,117.57427400347265
2021-12-01,1.1530772760607586e+51,4.32640835350417e+50,5.065756328124601e+50,5.076777990587858e+50,117.57427400347265,116.59399236794792,116.75175810066277,116.75393145624734
2021-12-02,5.076777990587858e+50,5.059759523293372e+50,4.978643571085707e+50,3.1295525957014944e+50,116.75393145624734,116.75057360683147,116.73441212835397,116.27014470336691
2021-12-03,3.1295525957014944e+50,5.603647600132138e+50,4.929378848949057e+50,5.1978581653717945e+50,116.27014470336691,116.85267239256883,116.72446763569097,116.7775012991645
2021-12-06,5.1978581653717945e+50,6.298948042292603e+50,5.068284414913855e+50,2.7071180362848993e+50,116.7775012991645,116.96963729174362,116.75225703034064,116.12513926347872
2021-12-07,2.7071180362848993e+50,5.5284159097107274e+50,5.079525934677243e+50,4.5275382637917686e+50,116.12513926347872,116.83915597026056,116.75447258699268,116.6394330118593
2021-12-08,4.5275382637917686e+50,4.1277690103475634e+50,5.023246644273395e+50,6.363574459375027e+50,116.6394330118593,116.54699171952026,116.74333111624564,116.97984489109346
2021-12-09,6.363574459375027e+50,4.385128304104997e+50,4.730323311479884e+50,9.83554908847456e+50,116.97984489109346,116.60747353487146,116.68324820324855,117.41525793002803
2021-12-10,9.83554908847456e+50,5.72632760265961e+50,4.3516859643025964e+50,5.946149302189315e+50,117.41525793002803,116.87432906792002,116.59981799771452,116.91199848364833
2021-12-13,5.946149302189315e+50,5.875985830023115e+50,4.2767991916806874e+50,4.339674724481605e+50,116.91199848364833,116.90012849651052,116.58245952710382,116.59705404672971
2021-12-14,4.339674724481605e+50,6.2024971676624555e+50,4.319686511235148e+50,2.608086485832717e+50,116.59705404672971,116.95420662964149,116.59243748248149,116.08787145496252
2021-12-15,2.608086485832717e+50,5.818606812070645e+50,4.183464913828673e+50,2.2108174703123134e+50,116.08787145496252,116.89031550342051,116.56039447962218,115.92261699290619
2021-12-16,2.2108174703123134e+50,4.988055414258103e+50,4.189757604155151e+50,2.824981700418479e+50,115.92261699290619,116.73630078697282,116.56189753092593,116.16775653655174
2021-12-17,2.824981700418479e+50,3.585941936646886e+50,4.097232682984383e+50,3.7677429932146705e+50,116.16775653655174,116.4062758330773,116.53956644015796,116.45573079634457
2021-12-20,3.7677429932146705e+50,3.1502606748519574e+50,4.090928665575936e+50,5.6038895986228136e+50,116.45573079634457,116.27673985303717,116.53802665158135,116.8527155775231
2021-12-21,5.6038895986228136e+50,3.4031036496801997e+50,4.218024984028591e+50,2.4842117203074245e+50,116.8527155775231,116.35394250308228,116.56862165493445,116.03921004375947
2021-12-22,2.4842117203074245e+50,3.378328696575141e+50,4.2735807302842486e+50,7.035127872776573e+50,116.03921004375947,116.34663576843847,116.58170670405319,117.08017051675968
2021-12-23,7.035127872776573e+50,4.343190777067993e+50,4.441228677333045e+50,4.149926878969914e+50,117.08017051675968,116.59786392977533,116.62018571699303,116.55234536426434
2021-12-24,4.149926878969914e+50,4.60817981277828e+50,4.520028141556095e+50,3.8624956466336335e+50,116.55234536426434,116.65708759420482,116.63777286953503,116.48056816484036
2021-12-27,3.8624956466336335e+50,4.627130343462072e+50,4.631504209964811e+50,2.45016059204369e+50,116.48056816484036,116.66119152941884,116.66213634839899,116.02540821988369
2021-12-28,2.45016059204369e+50,3.996384542146247e+50,4.724233681807358e+50,7.343335746912728e+49,116.02540821988369,116.51464473762694,116.68196001375031,114.82046275753059
2021-12-29,7.343335746912728e+49,3.6464089130230173e+50,4.679369028176531e+50,4.0708300076595375e+50,114.82046275753059,116.42299747354355,116.67241792750319,116.53310156145115
2021-12-30,4.0708300076595375e+50,3.0535493399996104e+50,4.5662349967431345e+50,5.332104195803732e+50,116.53310156145115,116.2455592817593,116.64794366313974,116.80300059342642
2021-12-31,5.332104195803732e+50,3.2899848033663737e+50,4.284477334706595e+50,2.558997380171232e+50,116.80300059342642,116.32013759543132,116.58425321874802,116.06887018310888
2022-01-03,2.558997380171232e+50,3.0292851500738933e+50,4.170032761505839e+50,3.0661530507520685e+50,116.06887018310888,116.23758131732107,116.55717854195835,116.24967834761183
2022-01-04,3.0661530507520685e+50,3.1524836418155694e+50,4.167150964008138e+50,6.49815911903749e+50,116.24967834761183,116.27744524958956,116.55648722995004,117.00077357403589
2022-01-05,6.49815911903749e+50,4.305248750684813e+50,4.226255552811125e+50,4.438815105320408e+49,117.00077357403589,116.58908956772099,116.57057103862748,114.31705702936564
2022-01-06,4.438815105320408e+49,3.5798590512593136e+50,4.123381165276904e+50,9.70171881408754e+49,114.31705702936564,116.4045780781832,116.54592814768097,115.0989726238486
2022-01-07,9.70171881408754e+49,2.707472588380318e+50,3.961682693350403e+50,6.724156389734852e+50,115.0989726238486,116.12527022521544,116.50592350727788,117.03496112341584
2022-01-10,6.724156389734852e+50,3.540504390293042e+50,3.9780727810940315e+50,6.742839759922337e+49,117.03496112341584,116.39352384983184,116.51005212586766,114.7351507222635
2022-01-11,6.742839759922337e+49,3.0621305753410746e+50,3.5616516396175615e+50,3.031420539946108e+50,114.7351507222635,116.24836558983688,116.39947903069042,116.23828598442415
2022-01-12,3.031420539946108e+50,2.3687828595227985e+50,3.4291639686065067e+50,3.3807116849401056e+49,116.23828598442415,115.99163091154873,116.36157114023943,114.04475580171359
2022-01-13,3.3807116849401056e+49,2.3476207911151926e+50,3.2472728978797984e+50,3.1076727658970487e+50,114.04475580171359,115.98265703569292,116.30707018545078,116.26312878898663
2022-01-14,3.1076727658970487e+50,2.7751209680128515e+50,3.2699813651554497e+50,2.5611216388286644e+50,116.26312878898663,116.14994898802728,116.314038935866,116.06969995240583
2022-01-17,2.5611216388286644e+50,1.942514017831614e+50,3.285904281906193e+50,1.9982444982720969e+49,116.06969995240583,115.79323766932285,116.3188965398323,113.51893860095538
2022-01-18,1.9982444982720969e+49,1.8476221125986089e+50,3.1665789523338624e+50,7.602085791180431e+50,113.51893860095538,115.7431541174874,116.28190645999405,117.15767730554904
2022-01-19,7.602085791180431e+50,2.7617551628454734e+50,3.3408672613323063e+50,1.4539932840390596e+50,117.15767730554904,116.14512105588166,116.33548508206684,115.50356840984769
2022-01-20,1.4539932840390596e+50,2.9849395859544833e+50,3.152235610669409e+50,6.308488088241577e+49,115.50356840984769,116.2228341571308,116.27736656848217,114.66856559888438
2022-01-21,6.308488088241577e+49,2.489574794539905e+50,3.0679918419656234e+50,2.2362551313443124e+50,114.66856559888438,116.04136658035183,116.25027787413127,115.93405730016059
2022-01-24,2.2362551313443124e+50,2.4246014930430343e+50,2.8498612628096115e+50,1.2220194824545248e+51,115.93405730016059,116.01492182782187,116.17652496308202,117.63234454640745
2022-01-25,1.2220194824545248e+51,4.828675567986642e+50,3.2166916239721264e+50,1.4550611302758054e+50,117.63234454640745,116.70382687023789,116.29760803510278,115.50430256337845
2022-01-26,1.4550611302758054e+50,3.599270635805717e+50,3.1072627823194983e+50,2.5248715300069885e+50,115.50430256337845,116.40998587347288,116.26299685404541,116.05544483193006
2022-01-27,2.5248715300069885e+50,3.813446284999303e+50,3.1106587340451024e+50,5.256104888986639e+50,116.05544483193006,116.46778796673928,116.26408916505459,116.78864488673317
2022-01-28,5.256104888986639e+50,4.738497501031799e+50,3.316193793785801e+50,1.1584149360543952e+51,116.78864488673317,116.68497475225489,116.32807232730198,117.57889237895589
2022-01-31,1.1584149360543952e+51,6.608076346871727e+50,3.657708309826002e+50,9.216385761857405e+50,117.57889237895589,117.01754723955757,116.42609145614871,117.35023761062024
2022-02-01,9.216385761857405e+50,6.007314534334159e+50,3.834266562828441e+50,3.491997869082337e+50,117.35023761062024,116.92223246550034,116.47323281794658,116.37972867745103
2022-02-02,3.491997869082337e+50,6.414701882095465e+50,3.876675675960764e+50,1.175966298453885e+50,116.37972867745103,116.98784717468621,116.4842326515416,115.29134484099077
2022-02-03,1.175966298453885e+50,6.1449208357848434e+50,3.7907580963108466e+50,3.5418823785089517e+50,115.29134484099077,116.94488050993345,116.46182067420604,116.39391298086302
2022-02-04,3.5418823785089517e+50,5.802076333689306e+50,3.656381880832277e+50,7.720532535713154e+49,116.39391298086302,116.88747049175916,116.42572875102103,114.87055289967581
2022-02-07,7.720532535713154e+49,3.6396571122947794e+50,3.671298778243153e+50,2.7315556950670904e+48,114.87055289967581,116.42114412699483,116.42980013969375,111.52895576228018
2022-02-08,2.7315556950670904e+48,1.8018430713134327e+50,3.628441672585967e+50,2.5964409449023856e+50,111.52895576228018,115.71806471925464,116.41805791450852,116.0833962896297
2022-02-09,2.5964409449023856e+50,1.6227316864774426e+50,3.4408182432754004e+50,8.553966776312647e+50,116.0833962896297,115.61336560508396,116.36496395422031,117.27564977550514
2022-02-10,8.553966776312647e+50,3.098331782049195e+50,3.7989856432899645e+50,1.4241497034943625e+49,117.27564977550514,116.26011848152403,116.46398874482455,113.18024449303077
2022-02-11,1.4241497034943625e+49,2.4184383004172914e+50,3.6676672083082983e+50,3.485613212816516e+49,113.18024449303077,116.01237665114951,116.4288104716021,114.07531354320855
2022-02-14,3.485613212816516e+49,2.333739913959359e+50,3.6681440334350097e+50,4.141406041157825e+50,114.07531354320855,115.97672674374965,116.42894047089234,116.55029000334858
2022-02-15,4.141406041157825e+50,3.1565580108007897e+50,3.7151319095832265e+50,7.217833214989346e+51,116.55029000334858,116.27873684656291,116.44166883453187,119.4083945418322
2022-02-16,7.217833214989346e+51,1.7072936251799005e+51,6.87955056917708e+50,3.4397688821356634e+51,119.4083945418322,117.96674918412387,117.0578079752663,118.66724402639892
2022-02-17,3.4397688821356634e+51,2.2241680660807803e+51,8.433998949701144e+50,7.132015056813377e+50,118.66724402639892,118.23122268551037,117.26152568049513,117.0938484608638
2022-02-18,7.132015056813377e+50,2.363960067810059e+51,8.412632098139005e+50,8.802755111559315e+50,117.0938484608638,118.2921779503082,117.25898904715181,117.30431940304587
2022-02-21,8.802755111559315e+50,2.5330439436156124e+51,8.746666726662654e+50,1.005071407107411e+52,117.30431940304587,118.36126146201214,117.29792733196936,119.73948342652552
2022-02-22,1.005071407107411e+52,4.460358637007277e+51,1.3286498176749789e+51,2.0299192812843563e+51,119.73948342652552,118.92706891738048,117.7160029946107,118.13983577204534
2022-02-23,2.0299192812843563e+51,3.42277585026628e+51,1.4107540798636115e+51,6.297372444069055e+50,118.13983577204534,118.66229161668403,117.77596411254126,116.96938712373091
2022-02-24,6.297372444069055e+50,2.860769522720528e+51,1.3838321599523562e+51,6.765588203556109e+50,116.96938712373091,118.4829303952252,117.75669632082707,117.04110385559495
